source,size,N_params,chinchilla_scale,D_tokens,epochs,K_paraphrase,D_prime_tokens,tokens_trained,Dprime_over_D,D_over_N,run_name,learning_rate,weight_decay,D_files,D_dir,D_prime_files,D_prime_dir,D_prime_corpus,paraphrase_seeds,data_mix,tokens_evaluated,val_loss,eta_fit,R_star_fit,D_eff_fit,val_loss_pred,resid_log,kept_in_canonical_fit
repeat,370m,370000000,0.1,740000000,2,,740000000,1480000000,1.0,2.0,370M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_0.74B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.74B,13279917,4.0313,0.959725,12.078988,1450196401,3.875401,0.03944,True
repeat,370m,370000000,0.1,740000000,4,,2220000000,2960000000,3.0,2.0,370M_seed42_case4_dolma_epoch4_wd0.4_lr3e-3,0.003,0.4,train_0.74B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.74B,13279917,3.3384,0.88549,12.078988,2705788634,3.462237,-0.036423,True
repeat,370m,370000000,0.1,740000000,8,,5180000000,5920000000,7.0,2.0,370M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_0.74B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.74B,13279917,3.0968,0.758961,12.078988,4671417860,3.182421,-0.027273,True
repeat,370m,370000000,0.1,740000000,16,,11100000000,11840000000,15.0,2.0,370M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3,0.003,0.8,train_0.74B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.74B,13279917,3.0115,0.57266,12.078988,7096523015,3.009101,0.000797,True
repeat,370m,370000000,0.1,740000000,32,,22940000000,23680000000,31.0,2.0,370M_seed42_case4_dolma_epoch32_wd0.8_lr3e-3,0.003,0.8,train_0.74B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.74B,13279917,3.0404,0.359717,12.078988,8991902161,2.924165,0.03898,True
repeat,370m,370000000,0.1,740000000,64,,46620000000,47360000000,63.0,2.0,370M_seed42_case4_dolma_epoch64_wd0.4_lr3e-3,0.003,0.4,train_0.74B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.74B,13279917,3.0026,0.190689,12.078988,9629908077,2.901169,0.034365,True
repeat,370m,370000000,0.25,1850000000,2,,1850000000,3700000000,1.0,5.0,370M_seed42_case4_dolma_epoch2_wd0.2_lr3e-3,0.003,0.2,train_1.85B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.85B,13279917,3.1607,0.941771,8.250153,3592276845,3.308694,-0.04576,True
repeat,370m,370000000,0.25,1850000000,4,,5550000000,7400000000,3.0,5.0,370M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_1.85B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.85B,13279917,2.9488,0.838357,8.250153,6502880564,3.042737,-0.031359,True
repeat,370m,370000000,0.25,1850000000,8,,12950000000,14800000000,7.0,5.0,370M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3,0.003,0.4,train_1.85B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.85B,13279917,2.8186,0.674073,8.250153,10579247344,2.870729,-0.018326,True
repeat,370m,370000000,0.25,1850000000,16,,27750000000,29600000000,15.0,5.0,370M_seed42_case4_dolma_epoch16_wd0.4_lr3e-3,0.003,0.4,train_1.85B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.85B,3478624,2.7617,0.460729,8.250153,14635235562,2.774785,-0.004727,True
repeat,370m,370000000,0.25,1850000000,32,,57350000000,59200000000,31.0,5.0,370M_seed42_case4_dolma_epoch32_wd0.4_lr3e-3,0.003,0.4,train_1.85B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.85B,3478624,2.746,0.259922,8.250153,16756521515,2.738627,0.002689,True
repeat,370m,370000000,0.5,3700000000,2,,3700000000,7400000000,1.0,10.0,370M_seed42_case4_dolma_epoch2_wd0.2_lr3e-3,0.003,0.2,train_3.7B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.7B,3478624,2.9057,0.923325,6.183214,7116300769,3.00805,-0.034618,True
repeat,370m,370000000,0.5,3700000000,4,,11100000000,14800000000,3.0,10.0,370M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_3.7B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.7B,3478624,2.7548,0.79231,6.183214,12494637422,2.819833,-0.023333,True
repeat,370m,370000000,0.5,3700000000,8,,25900000000,29600000000,7.0,10.0,370M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_3.7B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.7B,3478624,2.6704,0.598574,6.183214,19203055332,2.704323,-0.012623,True
repeat,370m,370000000,0.5,3700000000,16,,55500000000,59200000000,15.0,10.0,370M_seed42_case4_dolma_epoch16_wd0.4_lr3e-3,0.003,0.4,train_3.7B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.7B,3478624,2.6763,0.375776,6.183214,24555565632,2.647383,0.010864,True
repeat,370m,370000000,0.5,3700000000,32,,114700000000,118400000000,31.0,10.0,370M_seed42_case4_dolma_epoch32_wd0.4_lr3e-3,0.003,0.4,train_3.7B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.7B,3478624,2.6602,0.198133,6.183214,26425819421,2.631538,0.010833,True
repeat,370m,370000000,1.0,7400000000,2,,7400000000,14800000000,1.0,20.0,370M_seed42_case4_dolma_epoch2_wd0.2_lr3e-3,0.003,0.2,train_7.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-7.4B,3478624,2.7418,0.899464,4.634112,14056034914,2.785994,-0.01599,True
repeat,370m,370000000,1.0,7400000000,4,,22200000000,29600000000,3.0,20.0,370M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_7.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-7.4B,3478624,2.6505,0.736177,4.634112,23743123974,2.654817,-0.001628,True
repeat,370m,370000000,1.0,7400000000,8,,51800000000,59200000000,7.0,20.0,370M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_7.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-7.4B,3478624,2.6048,0.515849,4.634112,34120959412,2.580179,0.009497,True
repeat,370m,370000000,1.0,7400000000,16,,111000000000,118400000000,15.0,20.0,370M_seed42_case4_dolma_epoch16_wd0.2_lr3e-3,0.003,0.2,train_7.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-7.4B,3478624,2.5835,0.296803,4.634112,40345187207,2.549495,0.01325,True
repeat,370m,370000000,2.0,14800000000,2,,14800000000,29600000000,1.0,40.0,370M_seed42_case4_dolma_epoch2_wd0.2_lr3e-3,0.003,0.2,train_14.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-14.8B,3478624,2.6353,0.868914,3.473112,27659925277,2.621939,0.005083,True
repeat,370m,370000000,2.0,14800000000,4,,44400000000,59200000000,3.0,40.0,370M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_14.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-14.8B,3478624,2.5946,0.669655,3.473112,44532690934,2.532437,0.02425,True
repeat,370m,370000000,2.0,14800000000,8,,103600000000,118400000000,7.0,40.0,370M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_14.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-14.8B,3478624,2.5702,0.430043,3.473112,59352425011,2.486812,0.032982,True
repeat,600m,600000000,0.05,600000000,2,,600000000,1200000000,1.0,1.0,600M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,4.5092,0.963225,13.260618,1177934744,3.942289,0.134358,False
repeat,600m,600000000,0.05,600000000,4,,1800000000,2400000000,3.0,1.0,600M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,3.3982,0.894952,13.260618,2210913527,3.485996,-0.025508,True
repeat,600m,600000000,0.05,600000000,8,,4200000000,4800000000,7.0,1.0,600M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,3.1465,0.776968,13.260618,3863267241,3.174358,-0.008815,True
repeat,600m,600000000,0.1,1200000000,2,,1200000000,2400000000,1.0,2.0,600M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,3.3587,0.951336,9.938389,2341602990,3.450301,-0.026908,True
repeat,600m,600000000,0.1,1200000000,4,,3600000000,4800000000,3.0,2.0,600M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,3.0518,0.863176,9.938389,4307435272,3.12197,-0.022733,True
repeat,600m,600000000,0.1,1200000000,8,,8400000000,9600000000,7.0,2.0,600M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,2.8755,0.717786,9.938389,7229401553,2.904213,-0.009936,True
repeat,600m,600000000,0.25,3000000000,2,,3000000000,6000000000,1.0,5.0,600M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_3.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.0B,3478624,2.9483,0.929829,6.788088,5789487659,2.991611,-0.014583,True
repeat,600m,600000000,0.25,3000000000,4,,9000000000,12000000000,3.0,5.0,600M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_3.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.0B,3478624,2.7244,0.808277,6.788088,10274495000,2.78215,-0.020976,True
repeat,600m,600000000,0.25,3000000000,8,,21000000000,24000000000,7.0,5.0,600M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_3.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.0B,3478624,2.6382,0.623949,6.788088,16102931423,2.651125,-0.004887,True
repeat,600m,600000000,0.5,6000000000,2,,6000000000,12000000000,1.0,10.0,600M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_6.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-6.0B,3478624,2.7243,0.907854,5.087445,11447123404,2.748243,-0.00875,True
repeat,600m,600000000,0.5,6000000000,4,,18000000000,24000000000,3.0,10.0,600M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_6.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-6.0B,3478624,2.6017,0.755484,5.087445,19598714921,2.601455,9.4e-05,True
repeat,600m,600000000,0.5,6000000000,8,,42000000000,48000000000,7.0,10.0,600M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_6.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-6.0B,3478624,2.5484,0.543192,5.087445,28814047070,2.515595,0.012956,True
repeat,600m,600000000,1.0,12000000000,2,,12000000000,24000000000,1.0,20.0,600M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_12.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-12.0B,3478624,2.5825,0.879615,3.81287,22555385903,2.568462,0.005451,True
repeat,600m,600000000,1.0,12000000000,4,,36000000000,48000000000,3.0,20.0,600M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_12.0B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-12.0B,3478624,2.5275,0.692296,3.81287,36922654300,2.467539,0.02401,True
repeat,600m,600000000,2.0,24000000000,2,,24000000000,48000000000,1.0,40.0,600M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_24.0B.part00.npy;train_24.0B.part01.npy;train_24.0B.part02.npy;train_24.0B.part03.npy;train_24.0B.part04.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-24.0B,3478624,2.5041,0.843771,2.857618,44250514803,2.435604,0.027734,True
