stream,run_name,size,N_params,chinchilla_scale,D_tokens,epochs,K,learning_rate,weight_decay,seed,val_loss,perplexity,tokens_evaluated,run_complete,selected_for_scaling_fit,source_file,D_files,D_dir,D_prime_files,D_prime_dir,D_prime_corpus,paraphrase_seeds,data_mix
repeat,30M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3,30m,30000000,1.0,600000000,8,,0.003,0.1,42,3.956650356587025,52.28190231323242,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,30m,30000000,1.0,600000000,8,,0.003,0.2,42,3.954115135112243,52.14952850341797,13279917,True,True,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3,30m,30000000,1.0,600000000,8,,0.003,0.4,42,3.9618411277532832,52.553993225097656,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch8_wd0.8_lr3e-3,30m,30000000,1.0,600000000,8,,0.003,0.8,42,4.026090842484652,56.04139709472656,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch8_wd0.8_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch8_wd1.6_lr3e-3,30m,30000000,1.0,600000000,8,,0.003,1.6,42,4.268878819223324,71.44149780273438,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch8_wd1.6_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.1_lr1e-4,30m,30000000,1.0,600000000,16,,0.0001,0.1,42,4.939419355581251,139.68910217285156,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.1_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.2_lr1e-4,30m,30000000,1.0,600000000,16,,0.0001,0.2,42,4.945303156562226,140.51341247558594,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.2_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.4_lr1e-4,30m,30000000,1.0,600000000,16,,0.0001,0.4,42,4.962386941211445,142.93458557128906,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.4_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.8_lr1e-4,30m,30000000,1.0,600000000,16,,0.0001,0.8,42,5.0027612668461146,148.82354736328125,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.8_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd1.6_lr1e-4,30m,30000000,1.0,600000000,16,,0.0001,1.6,42,5.099926904001805,164.00991821289062,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd1.6_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.1_lr3e-4,30m,30000000,1.0,600000000,16,,0.0003,0.1,42,4.28674971971128,72.72969818115234,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.1_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.2_lr3e-4,30m,30000000,1.0,600000000,16,,0.0003,0.2,42,4.291867088400053,73.10284423828125,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.2_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.4_lr3e-4,30m,30000000,1.0,600000000,16,,0.0003,0.4,42,4.302894955675834,73.91346740722656,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.4_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.8_lr3e-4,30m,30000000,1.0,600000000,16,,0.0003,0.8,42,4.3584722588062865,78.1376724243164,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.8_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.1_lr1e-3,30m,30000000,1.0,600000000,16,,0.001,0.1,42,3.9384033370991114,51.336570739746094,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.1_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,30m,30000000,1.0,600000000,16,,0.001,0.2,42,3.9415428257665317,51.49799346923828,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.4_lr1e-3,30m,30000000,1.0,600000000,16,,0.001,0.4,42,3.9570140789015875,52.300926208496094,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.4_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.8_lr1e-3,30m,30000000,1.0,600000000,16,,0.001,0.8,42,3.9812617893744413,53.58460235595703,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.8_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.1_lr3e-3,30m,30000000,1.0,600000000,16,,0.003,0.1,42,3.801673051492787,44.77602767944336,13279917,True,True,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.1_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.4_lr3e-3,30m,30000000,1.0,600000000,16,,0.003,0.4,42,3.830504874890455,46.08580017089844,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.4_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3,30m,30000000,1.0,600000000,16,,0.003,0.8,42,3.9049328419183644,49.6467399597168,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch16_wd1.6_lr3e-3,30m,30000000,1.0,600000000,16,,0.003,1.6,42,4.152864343941659,63.615962982177734,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch16_wd1.6_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.1_lr1e-4,30m,30000000,1.0,600000000,32,,0.0001,0.1,42,4.489291305493946,89.05829620361328,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.1_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.2_lr1e-4,30m,30000000,1.0,600000000,32,,0.0001,0.2,42,4.493452827364833,89.42971801757812,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.2_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.4_lr1e-4,30m,30000000,1.0,600000000,32,,0.0001,0.4,42,4.505413485982725,90.5057601928711,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.4_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.8_lr1e-4,30m,30000000,1.0,600000000,32,,0.0001,0.8,42,4.540976785881243,93.78237915039062,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.8_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd1.6_lr1e-4,30m,30000000,1.0,600000000,32,,0.0001,1.6,42,4.664827963886182,106.14730834960938,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd1.6_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.1_lr3e-4,30m,30000000,1.0,600000000,32,,0.0003,0.1,42,4.068770402724232,58.48500442504883,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.1_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.2_lr3e-4,30m,30000000,1.0,600000000,32,,0.0003,0.2,42,4.070256242588903,58.57196807861328,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.2_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.4_lr3e-4,30m,30000000,1.0,600000000,32,,0.0003,0.4,42,4.0755455905240225,58.88261032104492,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.4_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.8_lr3e-4,30m,30000000,1.0,600000000,32,,0.0003,0.8,42,4.110913370504664,61.002403259277344,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.8_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd1.6_lr3e-4,30m,30000000,1.0,600000000,32,,0.0003,1.6,42,4.322331403366687,75.36412811279297,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd1.6_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.2_lr1e-3,30m,30000000,1.0,600000000,32,,0.001,0.2,42,3.8515602440382817,47.066444396972656,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.2_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,30m,30000000,1.0,600000000,32,,0.001,0.4,42,3.8250448543107187,45.83485794067383,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd1.6_lr1e-3,30m,30000000,1.0,600000000,32,,0.001,1.6,42,4.124587154813943,61.84226608276367,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd1.6_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.1_lr3e-3,30m,30000000,1.0,600000000,32,,0.003,0.1,42,3.7418073547135826,42.17414855957031,13279917,True,True,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.1_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.2_lr3e-3,30m,30000000,1.0,600000000,32,,0.003,0.2,42,3.744820547212381,42.30141830444336,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.2_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch32_wd0.4_lr3e-3,30m,30000000,1.0,600000000,32,,0.003,0.4,42,3.7761001493746393,43.64550018310547,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch32_wd0.4_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.1_lr1e-4,30m,30000000,1.0,600000000,64,,0.0001,0.1,42,4.220521045989972,68.06893920898438,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.1_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.2_lr1e-4,30m,30000000,1.0,600000000,64,,0.0001,0.2,42,4.219953793100585,68.03035736083984,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.2_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.4_lr1e-4,30m,30000000,1.0,600000000,64,,0.0001,0.4,42,4.2269330446904805,68.50679779052734,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.4_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.8_lr1e-4,30m,30000000,1.0,600000000,64,,0.0001,0.8,42,4.25518700185412,70.4699935913086,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.8_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd1.6_lr1e-4,30m,30000000,1.0,600000000,64,,0.0001,1.6,42,4.474775547045846,87.7748794555664,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd1.6_lr1e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.1_lr3e-4,30m,30000000,1.0,600000000,64,,0.0003,0.1,42,3.9489215423024904,51.8793830871582,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.1_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.2_lr3e-4,30m,30000000,1.0,600000000,64,,0.0003,0.2,42,3.945204554533478,51.68690872192383,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.2_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.4_lr3e-4,30m,30000000,1.0,600000000,64,,0.0003,0.4,42,3.9267120489362575,50.739871978759766,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.4_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.8_lr3e-4,30m,30000000,1.0,600000000,64,,0.0003,0.8,42,3.9579400046649154,52.34938049316406,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.8_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd1.6_lr3e-4,30m,30000000,1.0,600000000,64,,0.0003,1.6,42,4.210927855870282,67.41907501220703,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd1.6_lr3e-4.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.1_lr1e-3,30m,30000000,1.0,600000000,64,,0.001,0.1,42,3.788617008816772,44.19523239135742,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.1_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.2_lr1e-3,30m,30000000,1.0,600000000,64,,0.001,0.2,42,3.7681002353070876,43.297733306884766,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.2_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.4_lr1e-3,30m,30000000,1.0,600000000,64,,0.001,0.4,42,3.788543230125057,44.19197463989258,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.4_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.8_lr1e-3,30m,30000000,1.0,600000000,64,,0.001,0.8,42,3.849279943480045,46.95923614501953,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.8_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd1.6_lr1e-3,30m,30000000,1.0,600000000,64,,0.001,1.6,42,4.065127857500328,58.27235794067383,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd1.6_lr1e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.1_lr3e-3,30m,30000000,1.0,600000000,64,,0.003,0.1,42,3.7049124041759116,40.646488189697266,13279917,True,True,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.1_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.2_lr3e-3,30m,30000000,1.0,600000000,64,,0.003,0.2,42,3.7176630416404803,41.16807556152344,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.2_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd0.4_lr3e-3,30m,30000000,1.0,600000000,64,,0.003,0.4,42,3.7609375844643598,42.98871612548828,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd0.4_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch64_wd1.6_lr3e-3,30m,30000000,1.0,600000000,64,,0.003,1.6,42,4.08838527052847,59.643497467041016,13279917,True,False,dolma_val_loss/chinchilla_1/30M/30M_seed42_case4_dolma_epoch64_wd1.6_lr3e-3.json,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B
repeat,30M_seed42_case4_dolma_epoch1_wd0.1_lr1e-4,30m,30000000,2.0,1200000000,1,,0.0001,0.1,42,6.838903828530493,933.4653930664062,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.1_lr1e-4.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.2_lr1e-4,30m,30000000,2.0,1200000000,1,,0.0001,0.2,42,6.844820662532779,939.0046997070312,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.2_lr1e-4.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.8_lr1e-4,30m,30000000,2.0,1200000000,1,,0.0001,0.8,42,6.87508969591428,967.8621215820312,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.8_lr1e-4.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd1.6_lr1e-4,30m,30000000,2.0,1200000000,1,,0.0001,1.6,42,6.918342051437755,1010.64306640625,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd1.6_lr1e-4.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.1_lr3e-4,30m,30000000,2.0,1200000000,1,,0.0003,0.1,42,5.91270364868962,369.7043151855469,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.1_lr3e-4.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.4_lr3e-4,30m,30000000,2.0,1200000000,1,,0.0003,0.4,42,5.931068240786774,376.5566101074219,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.4_lr3e-4.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.8_lr3e-4,30m,30000000,2.0,1200000000,1,,0.0003,0.8,42,5.9533576834272806,385.0440368652344,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.8_lr3e-4.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.1_lr1e-3,30m,30000000,2.0,1200000000,1,,0.001,0.1,42,5.157631301284206,173.75241088867188,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.1_lr1e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.2_lr1e-3,30m,30000000,2.0,1200000000,1,,0.001,0.2,42,5.173627835191619,176.55418395996094,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.2_lr1e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.8_lr1e-3,30m,30000000,2.0,1200000000,1,,0.001,0.8,42,5.2179123600461885,184.54847717285156,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.8_lr1e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd1.6_lr1e-3,30m,30000000,2.0,1200000000,1,,0.001,1.6,42,5.3599264648341975,212.7093505859375,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd1.6_lr1e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.1_lr3e-3,30m,30000000,2.0,1200000000,1,,0.003,0.1,42,4.9317311640136055,138.61929321289062,13279917,True,True,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.1_lr3e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.2_lr3e-3,30m,30000000,2.0,1200000000,1,,0.003,0.2,42,4.9418965567841795,140.0355682373047,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.2_lr3e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.4_lr3e-3,30m,30000000,2.0,1200000000,1,,0.003,0.4,42,4.95706216854438,142.17550659179688,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.4_lr3e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd0.8_lr3e-3,30m,30000000,2.0,1200000000,1,,0.003,0.8,42,4.97697287346739,145.03469848632812,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd0.8_lr3e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
repeat,30M_seed42_case4_dolma_epoch1_wd1.6_lr3e-3,30m,30000000,2.0,1200000000,1,,0.003,1.6,42,5.269117347428405,194.2444305419922,13279917,True,False,dolma_val_loss/chinchilla_2/30M/30M_seed42_case4_dolma_epoch1_wd1.6_lr3e-3.json,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B
